F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename,sid,uid,gender,target_human,target_asv,system
34.709023,0.049309824,32.967793,34.15717,36.966854,3.9990616,88.98956,68.31089,15.730012,6.151657,0.35798323,1.1896818,0.054072693,0.079956524,0.6561689,0.6020962,11.875085,6.8125634,8.845809,4.522801,0.15907525,1.5533289,6.51929,2.4033916,7.1568856,1.1906928,17.427906,0.68440694,-13.420587,-1.1686525,0.017672297,1.1856679,1.06668,0.93011296,9.523644,0.29237905,9.711199,0.5091695,30.860937,0.2745583,734.66815,0.18596482,1335.1014,0.14835386,-147.12157,-0.56893516,1894.068,0.110120125,938.6528,0.5559402,-150.31705,-0.5131829,2829.6335,0.064468384,972.7769,0.35913822,-150.02892,-0.5168143,-16.180864,-0.4924561,23.580986,0.42899552,0.047934122,0.62775314,-0.032811597,-0.47285438,0.38365638,0.84963876,25.594093,0.5014274,6.5877023,1.6277511,14.10925,1.2839735,-30.999662,-0.5100477,-16.382204,25.292393,-0.042378,0.014503932,0.07198721,3.3591733,1.8324608,0.14571428,0.063213274,0.33124998,0.40507522,-23.964163,audio/I/p233_045_mic2.wav,p233,45,female,sheep,sheep,X
33.058353,0.052753348,31.77821,32.095894,34.159576,2.3813667,1.898551,0.0,9.301837,0.0,0.46885708,1.1659793,0.06569042,0.11551626,0.9634157,0.8977253,12.565742,10.958755,11.2729845,11.888121,0.18767202,1.1580069,7.030203,1.9955587,11.534341,0.7079126,15.191431,0.62749714,2.789508,4.802782,0.011717487,1.5375913,1.102616,1.0278463,9.691435,0.17349541,6.802923,0.6809966,21.092329,0.37055543,793.98395,0.12000071,1238.8188,0.17740302,-155.1614,-0.506314,1856.9359,0.0994323,871.8216,0.33478335,-157.43097,-0.465322,2863.907,0.054447472,718.5661,0.29137692,-157.67732,-0.4620401,-14.672475,-0.35510382,22.31867,0.29505205,-0.013657029,-2.1528964,-0.027068092,-0.6172731,0.33556774,0.7434945,24.15376,0.37950823,10.3560705,0.98409665,19.526583,0.5508091,-15.164973,-0.7866261,-18.604544,27.444656,-0.05971789,0.015028278,0.14332895,1.923077,1.1764706,0.20333333,0.15326086,0.4675,0.34938338,-23.956455,audio/I/p240_038_mic2.wav,p240,38,female,sheep,sheep,X
28.09665,0.17898744,25.808968,26.86683,29.170776,3.3618088,270.37143,420.19827,109.504944,160.47247,0.47988242,0.91844165,0.080800846,0.35509843,0.87319857,0.79239774,9.441975,5.8191285,11.030851,7.987179,0.2690032,1.2070549,13.887554,1.3766087,-7.6627045,-1.6618994,9.224191,1.1376076,10.543759,1.4370906,0.021841545,1.0732112,1.2739115,0.95316553,5.064305,0.46705776,-2.0327601,-3.922278,24.634344,0.35282135,547.6357,0.34617895,1328.806,0.20379284,-154.59131,-0.5200928,1556.3636,0.14451957,1143.4298,0.267905,-156.24805,-0.4784857,2644.1226,0.090383664,1004.6396,0.34757894,-158.51431,-0.44812363,-13.521236,-0.8148984,27.39431,0.34423313,0.00387336,5.7128134,-0.009378655,-2.7882297,0.4779418,0.62181026,36.337738,0.36648986,2.3083515,6.392075,8.208796,1.513694,4.5460906,4.183794,-6.1569242,19.143635,-0.027059583,0.03054587,0.20581597,3.6956522,1.7582419,0.13,0.10476164,0.3711111,0.3755128,-23.9682,audio/I/p287_281_mic2.wav,p287,281,male,goat,goat,X
24.758224,0.062289324,23.244757,25.292654,25.997705,2.7529488,38.65621,47.961143,9.381837,10.129756,0.4097644,1.1152171,0.04474721,0.15849487,0.866488,0.82174075,8.720514,4.8363967,7.9318514,6.1025434,0.19975926,1.3156426,16.876493,0.9401239,6.4369864,1.4554789,13.309768,0.8455493,-7.718134,-2.4595785,0.012586926,0.8022919,1.0420084,0.8695357,5.997497,0.3035595,4.0607214,0.66993624,28.3016,0.22437632,517.2827,0.31179562,1399.1304,0.14558049,-140.20738,-0.62735546,1586.393,0.18087624,1073.9186,0.22805956,-143.48032,-0.5771626,2664.7122,0.1043202,1180.5441,0.5688818,-146.14633,-0.53892064,-16.619602,-0.37288415,26.812971,0.17005081,0.004461105,4.1757936,-0.023283692,-0.6824181,0.3556353,0.5517985,34.622242,0.16127688,9.559513,1.4250476,19.314592,0.70158195,-19.448038,-0.91653335,-16.30711,26.773653,-0.034462016,0.01872679,0.13191544,2.6109662,1.0582011,0.29,0.17320509,0.506,0.37016752,-23.965786,audio/I/p286_010_mic2.wav,p286,10,male,wolf,sheep,X
29.765247,0.18705516,20.488712,32.257458,33.557423,13.06871,78.501045,90.3967,20.362312,18.996738,0.5350413,1.0619812,0.05404658,0.3161432,1.1191093,1.0650626,8.004906,5.047157,6.816085,4.165402,0.19582947,1.0153724,13.909685,1.1354531,15.574962,0.9694063,23.21083,0.4508407,-9.803587,-1.4923073,0.01167414,0.9832143,0.9164865,1.0542907,7.6608334,0.34556922,-0.37168044,-10.475362,20.156263,0.7119227,666.76447,0.22993141,1292.211,0.1501482,-120.97041,-0.7753778,1845.5885,0.12481125,930.60406,0.34014383,-126.70498,-0.68780816,2823.5642,0.106869385,1092.0354,0.39230606,-126.56122,-0.68969536,-15.621051,-0.53576845,21.520313,0.5075751,-0.002972369,-7.9179754,-0.03494468,-0.40269172,0.27804425,0.56662875,27.311474,0.42527658,11.212993,1.8009057,20.924026,0.6464989,-15.835738,-0.9245907,-20.023964,27.19399,-0.049964946,0.0017651,0.14449172,2.5139666,1.4164306,0.28,0.19707866,0.33666667,0.29936972,-23.964249,audio/I/p236_312_mic2.wav,p236,312,female,sheep,sheep,X
24.962494,0.25829697,21.635841,24.282354,25.676859,4.0410175,148.1868,176.0532,318.4685,303.82986,0.48052153,1.2611159,0.057485346,0.16094373,0.7954206,0.73793525,11.332685,5.940835,10.829278,5.2147355,0.21554805,1.4075541,9.580899,1.6977694,-2.207965,-4.746492,4.2871685,2.6100397,0.38652664,34.88673,0.013588911,0.7192546,1.6137687,0.72431326,3.7648556,0.5388374,-2.7249532,-4.277679,16.493881,0.56621516,589.13293,0.4035534,1358.6072,0.14596996,-151.81525,-0.54168254,1599.9048,0.17558841,1058.8074,0.22768958,-152.59439,-0.5215869,2679.2112,0.122906335,970.56494,0.20543765,-154.85616,-0.48993546,-10.34619,-0.65960526,22.529394,0.31985763,0.032070786,0.784799,-0.01630521,-1.1924094,0.5192281,0.66085863,28.717323,0.31276724,-1.8567433,-6.829817,-1.3234801,-8.765019,-8.414209,-2.0824823,-6.0950074,16.9646,-0.009292219,0.026205968,0.11633875,2.5751073,2.1691973,0.106,0.086510114,0.33299997,0.32440868,-23.966755,audio/I/p256_127_mic2.wav,p256,127,male,wolf,sheep,X
32.161724,0.046707533,30.902481,31.64022,33.63438,2.7318993,127.60395,117.4741,8.973344,5.225381,0.68016565,0.88460445,0.064920135,0.60878265,1.1903075,1.1253873,9.404035,4.6814494,11.294803,5.7922893,0.21407682,1.0954317,10.771994,1.758666,-3.8955004,-2.60498,17.205538,0.59267044,0.6205054,20.05729,0.010326063,0.940971,0.92562556,0.7341224,7.782623,0.29866993,2.9867616,1.7408496,15.65118,0.5322952,601.30853,0.3493496,1424.9641,0.20639515,-112.85921,-0.8282317,1641.6414,0.11197842,1120.6394,0.3085551,-113.53108,-0.7872027,2586.324,0.10662307,1088.1534,0.3533606,-114.41514,-0.77444005,-7.904916,-0.7696107,13.085347,0.5983067,0.028733028,0.6385169,-0.012937359,-1.1251858,0.31885523,0.61891145,25.064167,0.44897556,-5.5412784,-2.0444572,19.779942,0.580345,-8.037491,-1.282691,-4.072379,12.343073,-0.022809176,0.028619772,0.12587397,3.211009,2.0881672,0.21555555,0.16533542,0.218,0.32005623,-23.967075,audio/I/p269_046_mic2.wav,p269,46,female,goat,sheep,X
28.474115,0.21555331,25.438606,27.043106,28.652449,3.2138424,150.23557,160.97583,204.79451,212.2001,0.40766087,0.91498977,0.09857698,0.34435344,0.660018,0.56144106,4.365695,2.3234937,5.826125,3.524358,0.19674595,1.4670409,19.264647,1.089123,-2.0342093,-7.0695806,10.5445385,1.1092379,9.991072,1.3633897,0.022825092,1.4196827,1.2736818,0.92223406,6.2524657,0.43580404,1.2816186,4.3224735,31.341501,0.41633862,585.57025,0.39732265,1285.7251,0.2635808,-122.83918,-0.7365747,1603.3783,0.17193548,1167.3003,0.3796648,-124.35674,-0.6850369,2667.7742,0.09645936,1012.55505,0.25636965,-128.47675,-0.6203195,-15.362708,-0.7280851,27.919157,0.4488024,0.000677171,36.33638,-0.006508192,-2.9528408,0.3194816,1.0297961,35.30645,0.5357512,7.5622153,1.8158333,12.79854,1.0545956,7.420204,1.9091445,-6.882366,20.68483,-0.021242963,0.03066471,0.11081054,2.3333333,2.7118645,0.1475,0.11712706,0.19874999,0.2976339,-23.958828,audio/I/p287_053_mic2.wav,p287,53,male,goat,goat,X
37.408478,0.09019889,35.466908,36.495575,38.775036,3.3081284,278.28653,184.43246,15.289202,9.790358,0.50232434,0.88196015,0.057490665,0.4495798,0.92595553,0.8684649,10.6721325,5.532818,10.390636,6.012525,0.24545895,1.0817595,12.67129,1.509457,3.101976,3.6806319,9.992578,1.2719785,-2.0308297,-8.343138,0.014174999,0.9181091,1.055936,0.78324914,9.947359,0.27386,10.403485,0.8729073,28.204216,0.26376697,617.63934,0.2448995,1347.0714,0.14163095,-123.929504,-0.75854,1711.711,0.113308795,980.24384,0.24010666,-121.97622,-0.7014772,2731.2383,0.06405482,871.031,0.4214783,-123.535355,-0.67702067,-16.981794,-0.5241524,26.004309,0.3343158,0.042799458,0.7007787,-0.022257227,-0.90317094,0.39377743,0.62010074,27.848425,0.4443042,3.2895248,4.4572935,5.5728755,2.7262087,-14.955931,-0.9335909,-13.050801,22.579151,-0.036074582,0.020341363,0.1333324,3.8759692,2.094241,0.20125,0.14970283,0.22666666,0.28503415,-23.962822,audio/I/p244_044_mic2.wav,p244,44,female,sheep,sheep,X
32.88059,0.16181286,30.745413,32.228935,34.30806,3.5626469,105.52545,73.342834,18.325161,14.8854065,0.6631359,0.84672606,0.14409254,0.5536549,1.0876924,0.9435998,11.335082,6.3349023,9.615314,4.3919754,0.26186532,1.0014975,13.076116,1.385005,-2.3511424,-5.2900286,15.566994,0.9647722,-4.587317,-3.4144828,0.011986315,0.94048446,1.3110235,0.7023969,7.2223597,0.410752,1.7883939,3.2827184,18.246029,0.91320324,598.95416,0.3306408,1396.0364,0.2630864,-118.22082,-0.7930968,1622.7012,0.1148425,1118.419,0.3023726,-120.512566,-0.73302025,2652.8235,0.08281862,1060.5123,0.4481282,-121.72793,-0.7111235,-8.142767,-1.2271804,15.468836,0.67378324,0.037936315,0.60027707,-0.010975533,-1.6667849,0.37710527,0.7443228,23.066355,0.6544711,-1.7196552,-7.8324556,16.481054,1.0895171,-13.731206,-1.0419228,-6.154739,15.029854,-0.010844221,0.018414814,0.18098032,4.233871,2.8513238,0.14142857,0.10662733,0.18785715,0.29377297,-23.96719,audio/I/p269_007_mic2.wav,p269,7,female,goat,sheep,X
32.829,0.048717935,31.076775,33.010178,34.79363,3.716854,79.37435,31.704975,20.6816,6.1707582,0.42991835,1.5081674,0.08561814,0.095339656,0.8978775,0.8122594,22.709398,16.397568,17.711714,10.18939,0.21738209,1.623744,0.5066499,27.741035,4.976406,1.7816482,24.260359,0.38127902,-4.423185,-2.6884856,0.012286233,0.8991841,0.7290043,0.71028423,6.9310174,0.46076888,4.4260592,0.63883734,21.931587,0.39784038,671.3764,0.33465856,1325.1733,0.21124907,-174.40613,-0.36455542,1749.8213,0.18350378,1047.8882,0.3187345,-174.83755,-0.3482657,2838.616,0.11084116,1174.9886,0.41652486,-175.16791,-0.34326017,-9.1941395,-0.85547924,17.038834,0.53053445,0.018120127,1.5016574,-0.020350343,-1.1222317,0.671064,0.69368577,20.87179,0.6755487,5.0014,2.7588074,15.02818,0.7096399,-21.989504,-0.71714485,-14.598507,23.596674,-0.05223408,0.023131296,0.1440135,1.9950126,1.2626263,0.103999995,0.059531495,0.555,0.6395767,-23.9647,audio/I/p225_036_mic2.wav,p225,36,female,goat,lamb,X
26.623552,0.085942365,24.41715,26.367432,29.381378,4.9642277,24.276657,7.4458246,23.78523,9.65072,0.31783962,1.4049431,0.041522536,0.07928999,0.4994687,0.45794618,7.8764176,5.6322746,10.42663,7.302139,0.16997926,1.5003405,19.845259,0.873718,11.621746,0.84788007,3.8326366,2.170243,6.2888756,1.4431982,0.022921065,1.5390761,1.3049365,0.5951411,6.5680323,0.31189606,3.1212988,1.6071659,32.37671,0.24648443,659.89545,0.26547334,1380.6997,0.11292617,-150.59825,-0.55394286,1694.6217,0.1342652,1185.5244,0.3647015,-155.0094,-0.49160352,2770.8481,0.07773603,958.71075,0.2569584,-157.53922,-0.45706445,-19.99233,-0.289816,31.64694,0.21782805,0.007211629,3.0442605,-0.03395486,-0.43607083,0.46225822,0.6843452,43.80674,0.19086033,9.189621,1.6376535,3.8400629,3.096985,1.2464062,10.104632,-20.460135,31.62896,-0.034680303,0.001826334,0.071518525,2.6315792,0.7662836,0.32999998,0.08,0.6333333,0.41683996,-23.955942,audio/I/p273_052_mic2.wav,p273,52,male,goat,sheep,X
27.370796,0.10969944,26.858349,27.264965,28.621534,1.7631855,36.466267,23.689009,44.198982,12.2667885,0.32879516,1.4341173,0.069956474,0.08159411,0.60370654,0.53375006,10.610428,8.800298,8.202753,4.783683,0.20692359,1.4581115,4.9706173,2.4155471,16.666185,0.4272236,26.118832,0.3974532,-0.97394335,-9.156214,0.014563617,0.92488444,0.9559426,0.7989357,6.8617563,0.3127983,4.880211,0.5377993,18.750015,0.25549176,519.23663,0.41064602,1321.9773,0.12530793,-176.49739,-0.3443801,1598.366,0.20261963,984.67883,0.4777811,-177.39812,-0.3245443,2667.559,0.10948773,795.4912,0.33152175,-177.27332,-0.32542428,-15.153535,-0.3511798,21.716267,0.22080278,-0.03373211,-0.6756065,-0.018179402,-0.8708944,0.5384548,0.6073713,24.405329,0.38901362,13.812567,0.84843373,22.956953,0.8928369,-4.7515225,-3.384113,-21.76503,28.889404,-0.07205957,0.010727051,0.15830617,1.5521065,1.1210762,0.11,0.11627553,0.758,0.7445374,-23.962477,audio/I/p256_049_mic2.wav,p256,49,male,wolf,sheep,X
34.091045,0.10881518,31.708843,33.29693,35.08593,3.3770866,342.38626,219.99173,44.978596,24.725765,0.43662623,1.1652906,0.061499644,0.27315122,0.7384323,0.67693263,13.097079,7.8405056,9.261817,4.2939773,0.22226934,1.7657514,11.470211,1.3432885,5.5764055,2.3655474,12.948985,1.1469997,-8.204997,-1.5619034,0.014013614,0.84004045,1.1018684,0.68185335,7.7218523,0.4293862,4.117536,1.8761005,21.413174,0.47784317,574.3253,0.2789211,1429.7521,0.17140663,-154.30637,-0.5231036,1586.0797,0.114938006,1205.7023,0.3240526,-154.52841,-0.49189985,2645.5603,0.06423338,943.08777,0.47277534,-155.60388,-0.47376904,-11.147097,-0.56719697,21.218317,0.28115603,0.015649986,1.8692151,-0.017575018,-0.88471234,0.4193221,1.177364,28.657423,0.35307443,-2.6508923,-4.9648743,9.767075,1.8775201,-18.144012,-0.7382185,-13.089719,21.247076,-0.02360415,0.009498986,0.15871865,3.6117382,2.0547945,0.11444444,0.09178612,0.35,0.3587633,-23.967455,audio/I/p257_032_mic2.wav,p257,32,female,lamb,sheep,X
32.244667,0.040933464,31.02322,32.103577,33.407307,2.3840866,96.57702,95.89374,12.499674,6.2569156,0.59011686,0.85824406,0.089057416,0.4981675,0.95882756,0.86977017,10.678925,6.1355205,8.243265,5.5283065,0.2445105,0.9155152,10.384346,1.898614,11.226819,1.2688614,12.602154,1.0281098,-1.3029662,-11.523056,0.012959931,1.0662055,1.164087,1.0173502,8.345849,0.3005175,0.87728083,5.199219,20.235264,0.5228072,654.7769,0.206536,1294.51,0.15240061,-136.2264,-0.6415805,1789.1802,0.11546975,1047.9237,0.4490896,-140.96904,-0.5726318,2752.062,0.09291674,884.4572,0.36126742,-141.32457,-0.5679489,-14.031111,-0.5952302,20.789751,0.4296163,-0.003851737,-6.307987,-0.028556513,-0.65630335,0.3333222,0.6607092,26.576397,0.43616417,9.040388,2.003161,17.100883,0.9758754,-12.123187,-1.2149006,-15.798442,24.595163,-0.04778816,0.005265515,0.20041612,2.8629858,1.9527236,0.16368422,0.107860066,0.31149998,0.279415,-23.970982,audio/I/p240_003_mic2.wav,p240,3,female,sheep,sheep,X
33.001137,0.020846196,32.16483,33.12846,33.697544,1.5327148,47.316296,41.75307,2.0375888,3.712,0.5052923,1.2162561,0.05362464,0.22115956,1.0710106,1.017386,11.746822,8.178232,3.6035268,2.1090589,0.1405224,1.2530117,7.751786,2.0988047,0.90971506,14.890577,12.5762825,0.7961133,-4.7410827,-2.184872,0.007533841,0.816665,1.2016499,1.3485978,9.59733,0.2096425,0.8853071,4.491689,16.308504,0.5370235,592.9096,0.25924593,1442.5349,0.08798416,-154.41069,-0.538062,1634.5967,0.12502041,1192.0726,0.22265914,-155.07776,-0.5151731,2619.6016,0.09713053,1118.965,0.3844316,-155.95488,-0.50227,-10.036372,-0.5873849,16.50862,0.5228654,0.03051631,0.9793815,-0.026087167,-0.6374021,0.3544915,0.5723861,29.357965,0.22711551,-9.195536,-1.0209162,8.51185,1.0975863,-16.967228,-0.545305,-11.093032,18.697266,-0.029909983,0.016942088,0.0753119,1.6597512,0.84745765,0.275,0.005,0.58666664,0.27956313,-23.944448,audio/I/p257_036_mic2.wav,p257,36,female,lamb,sheep,X
35.08355,0.05193823,33.42272,34.637505,37.16623,3.7435074,25.047491,26.638445,14.500252,6.2884374,0.5693289,0.9256169,0.113763,0.46847594,0.87770474,0.76394176,8.700708,6.2333937,8.446195,7.68141,0.20684937,1.2011209,15.713236,1.1448656,3.0874436,4.3341937,15.629695,0.8490774,-4.5884547,-3.294577,0.009483685,0.83186424,0.80620843,0.8988324,10.418833,0.22661825,6.7876906,0.6769688,22.712833,0.46578977,616.2897,0.30480427,1473.6099,0.12825987,-119.38763,-0.7780193,1705.1115,0.10844374,1113.0079,0.31496876,-120.52894,-0.7123878,2697.5715,0.0895479,977.1228,0.4151645,-121.02337,-0.7044455,-16.389683,-0.5211696,23.687008,0.46970987,0.025775671,1.1539171,-0.022083856,-0.6566381,0.26821604,0.91345185,30.852774,0.29176325,2.8356955,5.400576,17.931952,0.7853099,-13.511971,-1.1025978,-10.6257715,19.437513,-0.033374943,0.017327257,0.15921135,3.0769234,1.3333334,0.3333333,0.21676922,0.33857143,0.29551062,-23.961355,audio/I/p257_049_mic2.wav,p257,49,female,lamb,sheep,X
22.843813,0.19703197,20.464228,22.472412,24.51519,4.0509624,18.35528,16.895716,30.105171,0.0,0.6075715,1.1788951,0.045992106,0.26813182,1.164988,1.1189959,13.849882,8.135365,13.1354265,6.901317,0.23467913,1.2672505,9.8208275,1.6324695,-1.2048876,-9.340832,17.735783,0.6454125,-9.180283,-1.9733293,0.010905889,0.9962067,1.1844991,0.73743886,3.1464574,0.5522131,-6.2490177,-1.0061228,8.491957,1.0700071,729.92413,0.35359392,1194.2122,0.16748789,-149.6521,-0.57031214,1796.8265,0.18038084,981.3562,0.53419346,-149.49098,-0.55469334,2737.2622,0.098989666,921.3273,0.43278274,-149.77783,-0.55028564,-6.6958036,-0.9819011,13.70745,0.35742542,0.03357907,0.67316073,-0.022009734,-1.1121658,0.45229587,0.6148399,23.487297,0.48008528,-6.0717444,-1.5693169,16.665573,0.7033602,-25.805696,-0.74142176,-10.532413,19.733412,-0.026100446,0.01622381,0.15978697,2.7314115,1.529052,0.16299999,0.09767804,0.4272727,0.41488424,-23.972559,audio/I/p259_009_mic2.wav,p259,9,male,goat,sheep,X
31.87227,0.035182774,30.436398,32.29016,32.533264,2.0968666,1.474972,2.5002322,13.241766,6.292759,0.4343265,0.9749408,0.06164544,0.3426938,0.7762402,0.7145948,8.547051,6.5809293,13.396413,10.901638,0.19396774,1.130907,10.900136,1.6888506,12.821621,0.7455834,13.211187,0.79197013,1.1928773,9.357605,0.00949183,0.95885366,0.9847269,0.9943928,9.265517,0.20866582,5.2132416,0.53825724,28.28672,0.21411996,711.94836,0.25639942,1371.0144,0.16707404,-146.42839,-0.5689054,1684.3395,0.11439094,1025.4125,0.2688625,-148.68242,-0.5277281,2887.6416,0.06229443,700.35504,0.39235628,-151.79222,-0.48433882,-15.053729,-0.47094777,28.51426,0.22759257,-0.006842825,-2.9661627,-0.014199834,-1.0653237,0.31814358,0.68134993,32.185684,0.42258716,9.478283,1.0614973,9.081481,1.602467,-7.1989613,-1.7351301,-19.237928,27.64317,-0.05361675,0.009547169,0.14512648,2.3076923,1.5686275,0.1775,0.15530212,0.35,0.41007316,-23.962168,audio/I/p240_036_mic2.wav,p240,36,female,sheep,sheep,X
25.250393,0.06619634,23.904835,25.262789,26.966589,3.0617542,79.55924,68.8796,13.255656,7.6306686,0.44676557,0.99427897,0.038511578,0.31279686,0.83140326,0.7928917,7.1896563,3.8239796,7.0992904,4.643441,0.17852052,1.0804124,19.621511,0.8375846,8.722983,1.0795935,16.186518,0.7342765,-12.885275,-1.5572938,0.012876682,1.0048738,1.04826,0.8727775,6.0380917,0.30795777,1.3341287,3.1500309,27.345156,0.24377416,532.2379,0.32720968,1334.213,0.114715435,-113.40666,-0.83868563,1618.669,0.16794506,1088.4764,0.3084413,-120.631805,-0.72015834,2675.4941,0.10579058,1019.23737,0.35068735,-123.20884,-0.68195325,-17.191986,-0.36043245,25.86455,0.24857064,0.024379173,0.9282541,-0.030344272,-0.6480587,0.2967232,0.6011444,33.518257,0.2004138,10.634697,1.0419668,20.856647,0.61090916,-27.293072,-0.627118,-16.18997,26.252905,-0.03466774,0.017688854,0.086640984,2.7422304,1.8450184,0.23200001,0.1277341,0.26272726,0.24870907,-23.969316,audio/I/p286_009_mic2.wav,p286,9,male,wolf,sheep,X
33.526752,0.055660628,31.578392,33.59535,35.513626,3.935234,149.98422,121.48648,14.90641,9.210957,0.43938962,0.8386763,0.10601874,0.32986116,0.7900934,0.6840747,8.35225,4.34004,8.196983,4.350556,0.3154811,0.52119386,8.780893,1.6109234,26.734848,0.34577653,27.361883,0.5318578,-19.809687,-1.0025164,0.020206539,0.9475977,1.2168001,0.87870985,7.4561505,0.34944278,4.3705206,1.8826321,23.55042,0.33959302,634.3214,0.3107546,1436.6385,0.14304052,-156.87892,-0.48716366,1742.5354,0.17336951,1291.8628,0.36191726,-158.9078,-0.44318768,2756.3005,0.118509665,1038.4651,0.36175624,-158.46436,-0.4470787,-13.95417,-0.5917705,19.197662,0.47700745,-0.008868524,-3.2527552,-0.02715897,-0.42096323,0.31823742,0.4149834,21.765617,0.4716106,23.10012,0.5119695,22.691711,0.938461,-38.535187,-0.45001444,-20.49975,26.878654,-0.07620604,0.000372281,0.3132158,3.972366,1.7421603,0.133,0.049809635,0.3818182,0.39332655,-23.98723,audio/I/p236_004_mic2.wav,p236,4,female,sheep,sheep,X
32.849655,0.049557365,31.72425,32.279152,34.485825,2.7615738,126.61918,122.922455,12.872056,6.059514,0.47911632,0.983299,0.060861696,0.36139786,0.84992766,0.78906596,7.9127555,6.771437,8.82161,5.74826,0.19232385,1.1210198,11.581479,1.4746898,16.421883,0.73139244,23.062788,0.42643067,-9.256702,-1.5897897,0.013075603,1.0696158,0.9858038,1.0166066,9.362196,0.21249911,1.5434055,3.5555537,19.12752,0.49129897,686.19586,0.24558951,1330.7004,0.15843591,-122.60238,-0.72461724,1876.1335,0.12231611,921.12,0.4740217,-126.98204,-0.65087426,2842.3533,0.10829476,1173.9042,0.41734242,-127.208916,-0.64869004,-15.992981,-0.47831234,21.069336,0.46827418,0.001049457,21.565271,-0.03397872,-0.3804485,0.31116775,0.7793478,25.03792,0.47727138,12.11908,1.1756139,25.433035,0.40673783,-18.58716,-0.7783496,-18.062963,25.739872,-0.050697558,0.007383359,0.10878466,2.5210085,2.2727273,0.1775,0.08452071,0.21444444,0.28316116,-23.959435,audio/I/p236_186_mic2.wav,p236,186,female,sheep,sheep,X
